timestamp,country,state,city,temperature,humidity,pressure,PM2.5,NO2,O3,CO
2024-01-02 11:00:00,USA,California,San Francisco,26.327493820795258,52.87582033258566,1005.4667076742629,119.13635600702742,34.049817109609556,14.912928365319639,1.0753585841164328
2024-01-02 12:00:00,Turkey,Ankara,Ankara,38.610780985063165,75.4869789082672,996.8063003404599,62.89414817834371,42.669111491866225,19.338644275049752,0.9331458284438685
2024-01-02 13:00:00,Philippines,Cebu,Cebu City,31.873170267146683,46.09604292632876,1011.404746439382,5.0,19.756123586657104,22.979454788854717,0.42566504541054523
2024-01-02 14:00:00,South Korea,Seoul,Seoul,36.16205651965818,38.54787933059051,1007.5995551330302,78.26851443215229,44.412732890661154,13.513102790564485,1.1489491256464879
2024-01-02 15:00:00,Australia,Victoria,Melbourne,28.051165305097935,45.27737023428074,1016.6210347426327,79.97649238933676,23.997831228412053,25.55841667992015,0.684405920941472
2024-01-02 16:00:00,Bangladesh,Khulna,Khulna,28.56758672625624,69.9319601178157,1027.8601681614534,44.05461252932878,51.330333746562665,9.383297603819985,0.754464471489325
2024-01-02 17:00:00,Canada,British Columbia,Vancouver,30.941586032422883,64.2148780160255,1005.7730048017941,69.79694374106812,25.069990653411672,20.285081944446308,1.0548806291063073
2024-01-02 18:00:00,India,Maharashtra,Pune,29.785077429825236,49.60635607109019,1020.9959987543325,82.68248802191523,38.1286211883896,30.037030735388896,0.5513014967233784
2024-01-02 19:00:00,Malaysia,Selangor,Shah Alam,25.199094799015153,71.20940407684893,1018.1037026543346,74.47746015089629,31.17327383308782,35.221319166307396,0.6225285833492511
2024-01-02 20:00:00,Indonesia,Bali,Denpasar,30.735486905850188,56.96711021349159,1009.8231879677278,102.46942129967975,38.2541634898803,31.50807708800511,1.1916436421462988
2024-01-02 21:00:00,Egypt,Cairo,Cairo,28.105019208163796,70.22929456942445,1008.8973324340654,83.10415881221105,28.698569456323153,25.775967719941747,0.9785471076310741
2024-01-02 22:00:00,Malaysia,Selangor,Shah Alam,23.908896583832636,91.3858091352819,1001.939826185003,44.645284680306695,41.581108735000676,31.333301551703485,0.9872359451156466
2024-01-02 23:00:00,Saudi Arabia,Eastern Province,Dammam,31.1417275463214,59.81629840729628,1003.0274562851417,76.89511395484315,23.228382884878883,32.80095786734201,0.7558827855493584
2024-01-03 00:00:00,Thailand,Bangkok,Bangkok,23.872514016037442,55.1792123752051,1016.1293145427562,60.90688617990063,21.777796044335687,26.9494976919353,0.8734899713326169
2024-01-03 01:00:00,Italy,Lazio,Rome,25.46528412314435,52.93442541572516,1014.3204993735764,38.797891462566895,15.925362256234447,19.252446229980514,0.7359658544864459
2024-01-03 02:00:00,South Africa,Western Cape,Cape Town,29.554537827990025,82.13034325424329,1020.5765962320202,71.00153675091433,29.809837920973113,16.97976508289753,0.7944460592022831
2024-01-03 03:00:00,Bangladesh,Dhaka,Dhaka,26.55670680539931,64.84077840507135,1003.7276905644768,87.98366285602931,45.32738913002578,24.12991881234514,0.9205135166296825
2024-01-03 04:00:00,Turkey,Istanbul,Istanbul,31.450719958555563,53.98169292171246,1014.2409248181042,75.31481001954486,30.97676098548832,18.81592172915627,0.8073530522776828
2024-01-03 05:00:00,Vietnam,Hanoi,Hanoi,30.489991456227248,81.76715411692562,1021.5927082608521,128.82956143778893,22.326524371119504,31.978565093765425,0.8550026017215056
2024-01-03 06:00:00,South Korea,Daegu,Daegu,38.94901466608836,47.87552571967273,1003.6027815781922,60.015183863899445,8.76104275690193,20.793959826553913,0.5722602015338907
2024-01-03 07:00:00,Indonesia,Java,Surabaya,28.75196893238104,65.12633963665739,1030.7617083921589,98.76059595465125,24.23096344337597,17.812682629213135,0.9475757514519517
2024-01-03 08:00:00,Indonesia,Jakarta,Jakarta,21.398833964896788,87.47188148781531,1023.7944012072129,63.27060869738238,12.868654709091224,35.8309789933233,0.7656380464242147
2024-01-03 09:00:00,Canada,British Columbia,Vancouver,34.18908155986731,36.08358511808449,1006.0062497704623,75.13109249295458,30.469805937647422,21.39947622816605,0.9868549797042496
2024-01-03 10:00:00,Saudi Arabia,Eastern Province,Dammam,22.661897853087027,57.8643077246806,1013.202956317119,87.86097085146872,37.1161487808889,16.002863265297044,0.33976574877931337
2024-01-03 11:00:00,Saudi Arabia,Riyadh,Riyadh,34.38838410949255,64.98471017969388,1004.5151346344345,113.77879938806308,31.156746342928585,34.43437747251061,0.8202555444230327
2024-01-03 12:00:00,Turkey,Istanbul,Istanbul,38.303739624409936,86.33011263664807,1009.5103585152093,99.28927377385888,36.45375949585147,35.94905246025879,0.5105229618259688
2024-01-03 13:00:00,India,Delhi,New Delhi,31.430257299992196,75.87636730274382,994.4126051357689,45.418537183355625,9.607678222398995,22.844745324443537,1.0152626767387887
2024-01-03 14:00:00,Indonesia,Jakarta,Jakarta,35.51178526048014,61.111421706296625,1028.286155455713,40.49746354462771,12.966175606448452,24.55561840882705,0.9152196346817922
2024-01-03 15:00:00,South Africa,KwaZulu-Natal,Durban,27.836526259529535,28.98836849940185,1011.1087996048722,42.38826248737867,36.69672548830039,27.932785968774787,0.5180360641017935
2024-01-03 16:00:00,China,Shanghai,Shanghai,25.430665413316532,44.11179717166573,1011.3732090272683,98.87855801253096,20.142739536644562,29.032372124142753,0.6409227144882679
2024-01-03 17:00:00,Germany,Berlin,Berlin,24.03563583868828,58.394544600681634,1001.6475767758062,61.15876736632045,18.021221074111516,40.717801063331116,0.8105790655915186
2024-01-03 18:00:00,Malaysia,Penang,George Town,24.50137246003707,63.20969866101333,1010.8767195030917,69.47576001166942,36.14166700043425,31.06006168037844,0.6408496557168418
2024-01-03 19:00:00,Japan,Osaka,Osaka,25.1209087967766,55.874224542725344,988.9807883526441,37.120223445036196,43.66874267444525,38.15974170801027,0.7252891881330865
2024-01-03 20:00:00,India,Karnataka,Bengaluru,30.882784815278832,64.66875231815304,1042.7888080845523,102.98937278586442,28.720824085192334,17.355676475196596,0.3180661039227283
2024-01-03 21:00:00,Germany,Berlin,Berlin,29.017318179336115,48.654738820735446,997.7774629040233,58.83567789393683,19.18451996385605,38.49713308058052,1.0644919270848352
2024-01-03 22:00:00,Iran,Isfahan,Isfahan,27.960136793416915,82.19916208335039,1012.7736830764762,53.46789496679341,45.23124077269657,29.31128034947727,0.4888261537020631
2024-01-03 23:00:00,Saudi Arabia,Riyadh,Riyadh,27.04830660958196,46.86572619922865,998.1720026903566,98.15443868829104,49.094166404701305,13.81145940944687,0.9688907710071712
2024-01-04 00:00:00,Mexico,Mexico City,Mexico City,24.746787154390866,52.69311924352956,1006.0760607576113,53.4002307580046,30.48521627944827,18.352399068711698,0.8811370477339517
2024-01-04 01:00:00,Pakistan,Sindh,Karachi,27.748809452754315,56.41577929700385,1002.9243633795841,60.58071673579168,37.55391225825756,29.007337500995046,0.5067334265604347
2024-01-04 02:00:00,Saudi Arabia,Makkah,Jeddah,28.49666152714613,71.27080685057683,995.3059471887863,88.58400480949838,23.373762410541534,29.564789348745276,0.571022253037245
2024-01-04 03:00:00,Vietnam,Da Nang,Da Nang,18.975589496677404,35.58686343175256,1012.4808494666138,81.49306254303704,20.956833748955916,30.10873967021899,0.3015439813193121
2024-01-04 04:00:00,Thailand,Phuket,Phuket,27.66960100676342,41.834757003563155,1005.4816389219784,76.18496678291035,21.395866347160478,21.923555646161397,1.1018878427643322
2024-01-04 05:00:00,China,Shanghai,Shanghai,25.115540652384254,72.53538168097712,1000.7029314534238,88.24510444788207,44.415686206579004,5.2268439989816855,0.560931423358857
2024-01-04 06:00:00,UK,England,Manchester,30.8853606359027,56.95431920935511,1015.7114587337131,59.90037033210449,30.865897874729,23.754582116863364,1.1503346184979422
2024-01-04 07:00:00,UK,England,Manchester,29.272104216506065,65.06403993112804,1007.8812303387754,62.809844398187664,25.67441812180379,28.155617139026376,0.6737046557539211
2024-01-04 08:00:00,Malaysia,Selangor,Shah Alam,29.448874284482066,91.13101197968157,1020.7112470343169,66.84941169580397,42.012139221639444,21.735397015827587,0.18856263944664386
2024-01-04 09:00:00,Indonesia,Java,Surabaya,22.95956844541298,31.938121184612164,1008.4848651595869,75.46045947973879,46.76437312275283,27.6154189901133,0.7342698413573407
2024-01-04 10:00:00,Iran,Tehran,Tehran,32.14702790591745,26.832970364881724,1014.3561455810857,94.27162984717417,15.214137542201584,34.15003234565543,0.9015489222483243
2024-01-04 11:00:00,Indonesia,Bali,Denpasar,25.923560430495993,69.49172799159427,1034.706928578044,79.54665637646238,32.48220586300336,21.325112803678046,0.5450466891605625
2024-01-04 12:00:00,Brazil,São Paulo,São Paulo,32.15167908272123,47.15874261136699,1012.715662372194,63.05856383087208,34.78979825746392,27.669296842295587,1.1112619832773698
2024-01-04 13:00:00,Mexico,Mexico City,Mexico City,25.449918005726264,55.95187597059943,1002.212362842177,63.89266849809721,33.77300493044852,31.055908933162815,0.5233504027467124
2024-01-04 14:00:00,Italy,Lazio,Rome,32.3480296005283,80.33456788207427,1016.134349032237,121.91989531395166,22.26210800896427,15.042762373508664,0.26638392532871646
2024-01-04 15:00:00,Philippines,Metro Manila,Manila,35.480221557445915,69.81548484531086,1011.4441532908954,81.9992156579955,18.745109527016233,44.56601583693461,0.8387663545925683
2024-01-04 16:00:00,Saudi Arabia,Eastern Province,Dammam,28.546973973024464,70.88649935848038,1016.8100923173671,80.59710060697829,22.095255445546883,28.771746857087965,1.3646073489425101
2024-01-04 17:00:00,China,Shanghai,Shanghai,34.72710023077489,83.89779939959095,1006.8878432356881,50.25987949353548,28.74213079900352,25.445799298309556,1.1282574555412845
2024-01-04 18:00:00,Malaysia,Kuala Lumpur,Kuala Lumpur,19.537676851425903,82.9432547919092,1010.4199210142101,64.3279732513145,19.878956247398325,11.761146625073845,1.0469511751885743
2024-01-04 19:00:00,Saudi Arabia,Eastern Province,Dammam,28.36658983594202,40.65058650388419,999.0492122793638,66.60538251774679,46.69021525289393,22.92326918909116,0.3490571140645682
2024-01-04 20:00:00,China,Shanghai,Shanghai,26.77128467957028,55.90914645378494,985.0311335705843,73.64262833705469,27.69065469791322,30.569650918507346,1.3546868284836036
2024-01-04 21:00:00,Iraq,Basra,Basra,33.632825147738785,55.96666964167754,1000.9347409125833,139.3339950812465,30.592184340144883,25.11143433530357,0.792762473866999
2024-01-04 22:00:00,Argentina,Córdoba,Córdoba,28.990423803839274,57.834593821140864,1006.2633799311976,61.3285264689902,29.672467297840015,20.652601830929882,0.5861462651968508
2024-01-04 23:00:00,Iraq,Basra,Basra,28.532151138459483,56.17534173868717,1027.039929885827,8.725754790174705,40.91506851922462,34.968681539981034,0.17798293027755518
2024-01-05 00:00:00,Malaysia,Penang,George Town,26.286562029598258,54.428387010063126,997.9248830528218,55.55458281022812,18.894241545341714,39.01816354738898,1.0807035179442384
2024-01-05 01:00:00,Iran,Isfahan,Isfahan,34.35777547497079,70.82508096064853,1000.7094822878277,61.886993343005656,34.89374561227918,15.222977528864437,1.0138995290517165
2024-01-05 02:00:00,South Africa,Gauteng,Johannesburg,26.798373009209325,54.377687886756036,1019.109599682035,86.106582787151,26.3903383418092,34.27463842691398,0.47568100172003086
2024-01-05 03:00:00,Saudi Arabia,Riyadh,Riyadh,31.07967803472132,68.89651886952575,1008.9045356068601,83.15332555605295,17.48886423614697,32.392216153655205,0.7445293590671034
2024-01-05 04:00:00,Germany,Bavaria,Munich,25.386384897404803,75.73513838755333,1004.9565630945724,39.78846759091101,14.433708264760963,29.84807961076512,0.41587119425111513
2024-01-05 05:00:00,Indonesia,Jakarta,Jakarta,36.77397090992182,28.771058881744167,1028.9645636829005,80.27543668006545,29.032868881296075,20.640647305528404,0.9197408343056213
2024-01-05 06:00:00,Germany,Hesse,Frankfurt,27.81182648787576,76.54952823024783,1013.1422764866204,78.75754403654695,26.36387787786144,24.54443501023146,0.8923405306676178
2024-01-05 07:00:00,Pakistan,KPK,Peshawar,19.449158036716874,39.77721866841431,1019.4326409402272,79.27163595319854,28.160166636473207,25.147471464523147,0.9042745116085014
2024-01-05 08:00:00,Pakistan,Punjab,Lahore,25.301201598453193,48.32542911896531,1013.9584525509769,50.5406805596242,34.082527557144715,11.379331166097277,1.108746691197693
2024-01-05 09:00:00,Indonesia,Jakarta,Jakarta,30.362987412065216,63.840446014708135,1021.8269098394551,116.63686111156441,40.1437006501813,10.273006149346838,0.4161269099792896
2024-01-05 10:00:00,Saudi Arabia,Eastern Province,Dammam,24.875907111521606,60.3913657531625,1017.1765902046913,56.85640467116336,31.867667644770783,18.95693654117342,0.6165446591024155
2024-01-05 11:00:00,Pakistan,Punjab,Lahore,20.96669451575889,46.151501308336435,998.4831539438367,50.60316867556668,40.536417966078396,17.404808889344455,1.5897146194512173
2024-01-05 12:00:00,Thailand,Phuket,Phuket,30.466589504404446,62.77254185542311,1003.4164221981879,92.50774698522478,24.243621737622263,25.976078517162893,1.5680253614806383
2024-01-05 13:00:00,UAE,Sharjah,Sharjah,27.51970050137675,77.23909989428513,1004.9682357487411,74.12528773757596,47.7080063563551,19.98426353769786,1.3437345673990786
2024-01-05 14:00:00,Canada,Quebec,Montreal,31.538759677277376,51.56299836158598,1018.3240773905552,99.31386124066825,36.21809962217196,12.438202240876349,0.5818588472525394
2024-01-05 15:00:00,France,Provence,Marseille,26.762406822242475,58.88349856349931,1018.2067209755068,79.44252502333134,16.64655641289899,28.041582808047707,0.983175723585147
2024-01-05 16:00:00,Turkey,Istanbul,Istanbul,30.7989522396552,76.21171088331933,1020.3392215454891,86.47950198071092,29.29834288541353,11.712312531872069,0.9288854657397758
2024-01-05 17:00:00,Indonesia,Jakarta,Jakarta,29.038438435815557,64.0736825579306,999.2325142417969,47.97358648979344,40.53152853332904,24.68355876914676,1.0044502092117873
2024-01-05 18:00:00,Philippines,Cebu,Cebu City,28.141591880652307,60.446342092436176,1021.3828380597599,62.098881794565656,30.961207769409835,21.30179769035966,0.6696511317703053
2024-01-05 19:00:00,China,Beijing,Beijing,26.454139382656802,63.33200657450569,1007.2125137833652,106.39390313933802,21.053926977804963,23.50502684670913,0.6680806825177475
2024-01-05 20:00:00,Saudi Arabia,Riyadh,Riyadh,35.23488942176866,62.94832164767362,1022.3184453946864,37.8609906740757,32.67050265869259,32.117046364987495,0.8246851967826273
2024-01-05 21:00:00,Pakistan,KPK,Peshawar,33.32740187532676,52.24067324849442,1026.0934744018557,132.47245309048125,26.37161439560341,21.435979828793826,1.2360153431353103
2024-01-05 22:00:00,Mexico,Jalisco,Guadalajara,35.89786072865356,52.15709959270097,1007.7981318290414,67.95538477848731,16.55549488965723,17.650784428126414,0.4987577699743797
2024-01-05 23:00:00,Thailand,Phuket,Phuket,24.161012174479357,59.47972668919828,1014.3421473253652,113.76251232035193,20.01645959261209,32.87457918781267,0.7358033467323474
2024-01-06 00:00:00,South Africa,KwaZulu-Natal,Durban,27.752681451737836,70.12229238249905,1000.772779784377,84.56024365460127,31.66452208213056,28.939610112065193,0.8867505931723455
2024-01-06 01:00:00,Germany,Hesse,Frankfurt,40.276500699554475,50.43390023623026,1006.6900304499818,59.42148683938089,24.445228808397452,19.90090298154786,1.1567049593322656
2024-01-06 02:00:00,Saudi Arabia,Makkah,Jeddah,35.102521239949276,51.438805593757856,1003.6764442689578,86.7853889096601,24.477769557190285,30.063454542044084,0.8608769062553899
2024-01-06 03:00:00,South Africa,KwaZulu-Natal,Durban,20.42127942501384,83.21257801995093,1029.9587767309552,59.680282737890344,26.12298440064016,27.28692312579924,0.9003370369961076
2024-01-06 04:00:00,Iran,Tehran,Tehran,31.29272136336415,90.15306808149525,1010.2305277250595,55.04256888653866,16.20680771985473,19.15255968046465,0.7900619081378609
2024-01-06 05:00:00,Argentina,Santa Fe,Rosario,36.97278931758894,52.235830514457426,1014.237879516389,74.5894275981812,41.88393273448084,45.21545940698897,0.6407393681239039
2024-01-06 06:00:00,Australia,Victoria,Melbourne,25.55280278740889,75.66241315603608,1018.8189148962631,121.16768314340084,35.839281853259635,22.125663273703523,0.9771964492076928
2024-01-06 07:00:00,Philippines,Davao,Davao City,33.54351790291454,72.30723271796046,1017.072740311073,101.66686723972884,41.692955904456724,36.05727192830022,0.9946129662768928
2024-01-06 08:00:00,Egypt,Giza,Giza,27.164409598415727,62.20070529649984,1024.0650896650836,54.5766082253191,33.686733088729014,21.853289501381113,0.8086234468804453
2024-01-06 09:00:00,Mexico,Mexico City,Mexico City,34.39225931303649,62.86648602029855,1012.4643654815615,41.00359647550202,37.46253566027221,30.1638734491286,1.4489764169916381
2024-01-06 10:00:00,Germany,Bavaria,Munich,26.461108825234994,63.287254914959085,1014.4938368371076,114.43633199408686,29.04704467613048,27.232172206162716,0.9823689529149617
2024-01-06 11:00:00,Iraq,Erbil,Erbil,28.93304561578179,53.30349578174208,1013.9408999289831,101.8407937464943,19.7348470058894,26.06375739317501,0.5899637555182481
2024-01-06 12:00:00,Malaysia,Kuala Lumpur,Kuala Lumpur,33.97523314462421,37.15219642824338,1006.4107815272841,84.43029687661303,45.65524029234341,24.4739979114161,0.6334401419920406
2024-01-06 13:00:00,Iran,Isfahan,Isfahan,37.40578534720295,38.279791493756335,990.0119404337992,86.00036125133332,24.979457756473888,16.830137462954294,1.012506934189806
2024-01-06 14:00:00,South Korea,Seoul,Seoul,29.219003568855996,51.538820538949075,999.196956013291,96.81143320700362,36.50201177958661,24.206593089764937,1.3539910988142998
2024-01-06 15:00:00,USA,New York,New York City,22.649576168369236,37.117122436128916,1005.0809193011876,73.86034959111255,32.43339449322692,23.070111537149362,0.9056166189542891
2024-01-06 16:00:00,Malaysia,Selangor,Shah Alam,21.74230287904778,81.65646906109889,1011.1784882160744,102.9323957897032,33.42725346377704,28.654025753230272,0.9709301840696613
2024-01-06 17:00:00,Iraq,Erbil,Erbil,30.238542800086574,69.64084139801315,1025.2915253013243,79.91302924253675,37.09003757588512,24.282114445702184,1.232035164634842
2024-01-06 18:00:00,Australia,Queensland,Brisbane,24.61803848970365,87.01410649366224,1011.5984204935565,39.230622447048795,31.281044149107892,19.551586740200953,1.0521930646966173
2024-01-06 19:00:00,South Africa,Gauteng,Johannesburg,24.736880103488044,53.307248501778304,993.1045926905447,63.69234201877308,5.761206733710434,12.328777412114214,1.0281243968432892
2024-01-06 20:00:00,Indonesia,Jakarta,Jakarta,31.92900079325416,66.38186342677447,1002.3302385687078,73.8072160964505,29.963974609094315,15.733082486459658,1.2510194905301453
2024-01-06 21:00:00,Malaysia,Penang,George Town,32.386811452878355,56.68553739255504,1012.2688583899453,80.20957019868881,9.582651315757094,23.022580939835226,0.5954047256006605
2024-01-06 22:00:00,Brazil,São Paulo,São Paulo,22.991899950525422,55.78349560671067,1029.9768652684952,91.02107153167525,24.28821010217203,29.58066225084927,1.2198066309758007
2024-01-06 23:00:00,USA,Texas,Houston,32.62316841456384,60.89445554880261,1005.5306322229443,92.45558284033974,33.934853854217494,32.161545760221856,0.9905515405045909
2024-01-07 00:00:00,Vietnam,Hanoi,Hanoi,33.247763576596675,51.97147182659148,1025.1739406563433,79.93999011730999,50.75260872625265,19.486497455283455,1.3207891409495747
2024-01-07 01:00:00,South Korea,Seoul,Seoul,28.989553917313238,50.22872994578327,1007.1611416594568,66.991317295142,34.241659464019165,29.182683904283998,0.6278899988184263
2024-01-07 02:00:00,South Africa,KwaZulu-Natal,Durban,27.878227038695087,92.13405537917795,1029.2754317010072,85.9080917418508,30.380034781682003,25.96025061374609,0.984055391819125
2024-01-07 03:00:00,South Korea,Busan,Busan,22.886037174007974,56.139351938649824,995.3141592612241,84.98057806513198,36.47195939702741,21.13450830160501,1.2721960289870098
2024-01-07 04:00:00,South Korea,Daegu,Daegu,21.871171684988294,38.0343767968527,1014.2445181855998,101.17745756530387,46.83927691457869,21.328925897048478,1.1236042500293888
2024-01-07 05:00:00,Bangladesh,Chittagong,Chittagong,27.807457652496463,57.41059050088771,1020.8365993748668,91.3080719603355,14.236078430157505,36.81232279780717,1.2140274062442356
2024-01-07 06:00:00,Turkey,Izmir,Izmir,24.872186492452354,65.93705300156114,1016.9403018628274,81.51684414559767,24.4969484615458,19.62701305649559,0.7923337787025665
2024-01-07 07:00:00,Italy,Lazio,Rome,33.86364509629682,68.15400231891648,1008.2938566791389,94.29246776620862,5.0,34.19012560297683,0.2780858663665702
2024-01-07 08:00:00,France,Provence,Marseille,26.18779529298434,43.20495158060784,999.053185242791,104.02066968446299,25.32298798688109,27.772031053845726,0.7859238263362448
2024-01-07 09:00:00,Philippines,Cebu,Cebu City,30.385204136115608,61.15232836590383,999.1700777581143,99.9066704861785,25.062434168386876,12.547344810721992,0.6715654517102263
2024-01-07 10:00:00,Brazil,Rio de Janeiro,Rio de Janeiro,35.503798953171554,72.7533261317024,1008.5134786559214,66.26855739203928,26.783649487826175,41.61398386848673,0.914580635669466
2024-01-07 11:00:00,Mexico,Jalisco,Guadalajara,30.150208235955347,75.45425181047763,1014.3878915902651,68.52394635448242,28.036501509150217,24.42718992468749,0.7888333290470476
2024-01-07 12:00:00,India,Maharashtra,Pune,31.6381477181849,60.77918828710949,1019.3264007721558,72.98208549728544,30.786351903160906,9.014394523743139,1.0748983024107446
2024-01-07 13:00:00,Germany,Bavaria,Munich,29.732442379489964,74.97015164789478,983.0374462180631,127.20936761951819,28.60410371844826,33.86546253390013,0.4880282218623408
2024-01-07 14:00:00,Vietnam,Da Nang,Da Nang,31.06386952531285,44.198766552395156,1005.762310393042,122.85078384666966,28.093175992366533,26.739462985437783,1.0610203192066263
2024-01-07 15:00:00,Iran,Tehran,Tehran,30.47840943986302,62.256283577153646,1015.6496100246623,135.08538963095688,29.423812029664145,26.60879237371974,1.1151963188022838
