timestamp,temperature,humidity,pressure,PM2.5,NO2,O3,CO
07-01-2024 14:00,22.04348251,62.5775901,1010.158542,93.99468092,35.02546246,28.78573653,0.482554702
07-01-2024 15:00,31.28276804,68.2987683,1000.698213,54.01181105,42.12090719,29.93115432,0.917260972
07-01-2024 16:00,23.12659165,42.36608092,1014.730107,109.3067829,15.06810188,21.79954053,0.548060778
07-01-2024 17:00,31.93542302,46.57395237,991.2535996,78.55111197,28.31215263,24.5591884,0.646668436
07-01-2024 18:00,33.7929779,68.95842327,1011.080432,58.1773667,32.83130822,17.78146276,0.1
07-01-2024 19:00,23.89658841,45.77477994,1012.160253,91.57102733,28.97943609,22.33568179,1.427629571
07-01-2024 20:00,32.81688065,66.94809438,1019.946004,97.32970868,5.232079331,22.06692897,0.96516708
07-01-2024 21:00,30.06390463,39.4929329,1021.736222,91.04735307,35.01090009,19.91755704,0.569795754
07-01-2024 22:00,32.1103008,72.72261319,1006.964304,49.25759401,45.19336351,26.09397202,0.462603294
07-01-2024 23:00,37.48396491,41.51215028,1010.49386,62.89957191,31.16661751,22.40815319,0.651305374
08-01-2024 00:00,26.77305942,68.28449907,1004.338792,74.89817907,19.68893947,29.01787776,1.01506386
08-01-2024 01:00,24.23131918,69.384464,1000.719374,73.96850868,24.86872754,12.02143509,0.232374522
08-01-2024 02:00,23.55242785,49.54842272,1015.098948,93.74363689,47.69913068,24.09316165,0.757524674
08-01-2024 03:00,23.92094858,68.73039851,999.2641445,24.62746919,39.09962541,26.05241312,1.331192562
08-01-2024 04:00,27.61449145,63.90663395,1007.853731,83.35817636,36.40026618,22.51496608,0.459816099
08-01-2024 05:00,29.70575987,51.91737216,1002.04826,67.75046614,33.56412584,23.6208584,0.824115512
08-01-2024 06:00,29.383454,44.87167974,1017.496832,54.03748459,23.38862888,12.31803191,1.460992945
08-01-2024 07:00,32.13591625,30.56061462,1030.014301,56.43783056,27.99428819,27.85181684,0.989645489
08-01-2024 08:00,28.06500946,65.24475071,998.9841202,69.63655839,29.22077264,30.18084786,0.837777146
08-01-2024 09:00,35.26767039,36.52795843,993.4698152,5,35.49574316,28.94829835,0.951990936
08-01-2024 10:00,26.67671583,61.43016299,1010.751131,57.46776073,45.08918894,33.30981648,0.679740399
08-01-2024 11:00,41.60084583,56.04827676,1012.156978,53.10462938,41.18338137,26.61223685,1.189889386
08-01-2024 12:00,31.12833674,70.18714163,1014.186593,88.31958023,15.80615644,28.82944945,0.680200993
08-01-2024 13:00,23.71421222,55.46931751,1007.536795,54.86183294,32.23994969,26.24872591,0.212245517
08-01-2024 14:00,22.64553751,55.0582832,1009.993607,69.622155,37.36763345,30.50040576,0.682609069
08-01-2024 15:00,30.41236208,70.97806056,1015.675104,113.5569157,36.1886033,12.38216291,0.509979641
08-01-2024 16:00,26.88268607,65.02587044,1022.404309,99.858788,23.70766237,17.85135226,0.715641796
08-01-2024 17:00,31.57000247,64.74233936,992.4495123,97.556785,59.14109216,37.69519726,0.722274782
08-01-2024 18:00,30.36618812,67.03901385,1008.310606,62.50318924,17.22915438,5.316513423,1.15922696
08-01-2024 19:00,27.63585544,36.96641815,1014.138088,88.57580698,19.16811553,23.87857656,1.008587818
08-01-2024 20:00,23.76603141,71.3518302,1002.820239,69.15255499,32.33595081,34.37819968,0.878979646
08-01-2024 21:00,20.42576388,69.18703191,1029.311696,70.09766973,51.16803055,24.25391468,0.799116377
08-01-2024 22:00,25.76742524,44.74975307,1005.645901,85.24213359,21.63805149,21.75991143,0.482342597
08-01-2024 23:00,32.28199397,56.33879289,1011.587073,60.07516029,27.34171634,26.03537341,0.145647429
09-01-2024 00:00,29.07046872,59.41039069,1017.560221,112.3250776,40.77293673,22.17503856,0.833948003
09-01-2024 01:00,21.77130611,57.98254823,1006.087152,70.99674651,29.82137845,25.24679594,1.038392361
09-01-2024 02:00,28.86590463,65.0078995,993.5342695,90.45901416,26.65396145,19.53295171,0.767499835
09-01-2024 03:00,29.9265869,81.47050173,1007.713455,111.390012,35.65632902,33.86939536,0.639543703
09-01-2024 04:00,23.58071282,76.22650092,1022.294406,100.7913444,32.7251799,36.38611937,0.93935065
09-01-2024 05:00,28.76862553,40.3167121,1008.631049,39.77702243,40.30438786,23.93287742,0.77500034
09-01-2024 06:00,28.29104359,69.33104985,1003.535657,86.12239738,42.91468889,13.90808463,1.305723258
09-01-2024 07:00,22.28514851,79.93399979,1021.256722,96.26798486,33.0700306,20.80925464,1.169818503
09-01-2024 08:00,29.7889368,65.80212781,1008.692251,97.29657555,32.91732725,23.52809072,1.087852417
09-01-2024 09:00,30.80392263,76.36470638,1006.898392,47.16762915,32.14110982,29.04431102,1.027320234
09-01-2024 10:00,33.41525622,90.18405669,1013.494561,58.57411907,34.89130557,16.93589421,0.412949776
09-01-2024 11:00,33.26901026,75.35564319,1019.707502,99.86395589,30.55170638,18.84670145,0.998898111
09-01-2024 12:00,21.11165316,63.73962893,1035.817135,55.95599073,29.99391518,29.0854091,0.912897787
09-01-2024 13:00,23.3108748,75.67632711,1020.272361,67.50759858,41.96627121,32.51127066,0.981927419
09-01-2024 14:00,30.57517634,62.1733175,1023.5984,114.3968952,45.1611618,20.02724764,0.947782846
09-01-2024 15:00,30.56892975,60.35854565,1006.940338,73.80501874,14.92447055,14.33426357,0.935828776
09-01-2024 16:00,30.57523843,54.72878646,1001.741319,56.83064655,30.10021152,51.27294561,1.610259941
09-01-2024 17:00,45,83.45120038,1012.623313,53.05956608,23.11305567,31.2664339,0.777144299
09-01-2024 18:00,30.85445255,47.72357001,1013.071699,83.31798324,26.89028534,22.86396991,1.080901214
09-01-2024 19:00,33.6778282,82.98551587,1001.214873,41.67129979,34.0251621,31.9522502,0.658703057
09-01-2024 20:00,32.77000882,67.49796186,1010.247055,68.8166009,36.69438372,24.00434696,1.037192475
09-01-2024 21:00,31.25695626,39.01040738,1015.993176,83.33076337,28.87873556,31.93725511,1.081795967
09-01-2024 22:00,26.42365378,65.51473939,1015.603934,107.4787455,10.86659665,26.27514558,0.909327823
09-01-2024 23:00,31.7948461,28.49960239,1017.042879,91.68870201,20.34954419,25.73017519,1.300774083
10-01-2024 00:00,24.13587393,69.38262025,1014.909647,57.14837205,38.9649967,24.09134505,0.534717189
10-01-2024 01:00,26.81590697,73.27847224,1006.929913,104.4604829,5,13.42094933,0.653833717
10-01-2024 02:00,25.57318226,51.11466067,1006.860994,67.51212406,41.87427152,40.5047592,0.863714026
10-01-2024 03:00,28.4093707,61.85321544,1000.010486,44.10742445,35.21229991,17.46772864,1.064242056
10-01-2024 04:00,39.57329283,89.31236151,1029.84775,70.69896602,43.16176082,14.11981139,0.853828856
10-01-2024 05:00,18.66367404,52.41379944,1012.134504,110.95423,28.01430813,23.29712094,1.185727711
10-01-2024 06:00,31.43130095,44.11638619,1009.751469,79.13100125,9.38594576,17.30822549,0.601493039
10-01-2024 07:00,19.93642064,82.22495104,1002.712079,75.31304661,34.30362642,24.58629768,0.457826453
10-01-2024 08:00,25.64034067,89.43880786,1041.356579,115.9302911,42.74653124,30.50211079,0.892438501
10-01-2024 09:00,33.44475298,60.05543508,1001.26672,39.21612882,39.24721806,32.9624232,0.776845917
10-01-2024 10:00,28.3214001,75.17194553,1007.711521,42.86002215,23.37308517,31.51784577,0.962859116
10-01-2024 11:00,22.61127611,80.12213873,1016.158368,34.60383823,30.86761075,22.55494356,0.791779313
10-01-2024 12:00,24.42348145,48.86273651,1018.00213,84.31620466,24.67163731,25.39673462,0.697994063
10-01-2024 13:00,31.39798874,52.72041247,1021.579321,79.16232818,21.80733536,28.26303241,0.777518728
10-01-2024 14:00,24.34816684,78.4631177,1030.076085,113.5684092,39.55388571,10.93770061,0.808654668
10-01-2024 15:00,29.08229295,85.27521418,1017.061577,81.08687693,18.02467689,29.5646776,0.70850561
10-01-2024 16:00,28.2278592,68.4432129,1001.439692,64.89607101,21.06183569,13.3416057,0.739060386
10-01-2024 17:00,24.74199826,46.8027847,1009.430549,75.04487182,18.95974367,41.32277279,0.678921999
10-01-2024 18:00,38.71972045,89.80591668,1015.078324,77.94268546,15.09752477,21.76387932,1.056999536
10-01-2024 19:00,31.16959511,52.03543653,1032.68226,33.20596817,31.46414292,23.52099858,0.858206301
10-01-2024 20:00,17.87428707,54.97293328,998.0219452,142.7582911,41.61503048,18.84234321,1.477025742
10-01-2024 21:00,28.93227157,65.13506752,1024.025765,87.99677545,28.15123244,19.96023975,0.848211365
10-01-2024 22:00,24.69106768,83.31240631,1013.799144,80.2502077,14.94252199,43.19274855,0.634742759
10-01-2024 23:00,32.26216667,72.80963965,1020.378305,90.37909961,38.3994454,32.52295751,1.601202612
11-01-2024 00:00,24.03739631,66.22298251,1010.980053,92.73527451,46.85701754,12.60638044,0.924087913
11-01-2024 01:00,27.42631779,66.94932795,1003.575674,71.48616286,23.53757676,37.03370321,1.097037436
11-01-2024 02:00,30.52493639,60.65272003,1019.508728,59.21897159,25.21445733,34.5459382,0.977630895
11-01-2024 03:00,32.32877597,68.37209272,1018.54431,89.98626716,35.1566063,22.7503003,0.986903309
11-01-2024 04:00,21.99851796,22.05659883,1021.72057,84.64277101,46.21873748,27.45357554,0.960696215
11-01-2024 05:00,26.32749382,55.55088811,1011.866954,54.75274752,24.80165854,24.88044736,0.469374631
11-01-2024 06:00,25.62527344,63.61982902,1006.00178,110.4758903,16.67550219,40.78063924,0.910258714
11-01-2024 07:00,24.73335384,42.73478875,996.41213,82.33380091,36.31418606,18.62967849,0.402541609
11-01-2024 08:00,36.8272712,65.79484977,1020.193733,93.24548406,37.99068073,26.16808488,0.747691149
11-01-2024 09:00,30.02490855,56.93293169,1016.238895,109.7980222,30.0613145,21.57483735,0.582314763
11-01-2024 10:00,21.69558023,86.33213547,1002.342174,75.54722053,24.4186674,13.53567676,0.907241056
11-01-2024 11:00,32.58930974,83.59529588,1006.614263,82.92380017,39.94378731,42.53310604,0.900237874
11-01-2024 12:00,38.61078099,53.01291646,1007.332412,95.25068096,35.28036005,15.54746737,0.944343767
11-01-2024 13:00,33.1623263,57.73743433,997.1701557,56.8784729,22.31564483,26.7610335,0.886188972
11-01-2024 14:00,20.40315017,58.89078652,1003.823176,76.35129157,30.49094731,11.07439515,0.617952397
11-01-2024 15:00,25.57882964,53.22510786,1000.661696,78.13871467,16.48292468,21.80743569,0.721698953
11-01-2024 16:00,34.33455575,62.92537476,1007.87521,51.09853621,36.85890456,28.37575057,1.076118848
11-01-2024 17:00,24.46165267,48.62576897,1004.613025,132.9409197,27.37766431,18.40212816,1.120357003
11-01-2024 18:00,30.21909714,43.04076998,995.7299508,39.81766391,25.64289168,29.69441481,0.45596507
11-01-2024 19:00,31.87317027,69.34066836,1032.225902,42.54740241,29.67125515,22.84767126,0.34072171
11-01-2024 20:00,23.36534764,69.44294376,1024.525407,107.8556644,30.40307699,34.2806601,0.581933185
11-01-2024 21:00,27.70237322,47.93526361,1004.209806,92.83165627,38.94930062,35.89408731,1.113562275
11-01-2024 22:00,11.7936633,73.43033146,1014.724214,49.35087956,35.91090531,20.30604191,1.164465209
